admin_level,geo_admin0,adm0,geo_admin1,name,mean,l,u,pmean,ci95,pu,pl,psd
ADM1,it,Italy,99219370B23623594639346,Veneto,156759,57025,196225,3.3640335365560783,12.717970442841048,4.197556731386242,1.1775136211454982,3.662181521720026
ADM1,it,Italy,99219370B24271312110529,Valle D'Aosta,5561,1514,6647,4.577911380795977,20.465029750567545,5.4950671399300415,1.2360827728748605,5.855295835932479
ADM1,it,Italy,99219370B29387013919098,Umbria,48498,16724,61417,5.636219992094242,21.25347400205818,7.146331403586895,1.9412251073394369,5.8468224303899214
ADM1,it,Italy,99219370B3202058761566,Toscana,146413,60260,185870,4.6239833750131885,15.760261096741935,5.866508522023383,1.853172311537714,4.339278231953129
ADM1,it,Italy,99219370B32188430366135,Puglia,292857,101639,374895,8.327983295947638,31.17078397034333,10.670424540300496,2.8447571653385593,8.52054343229547
ADM1,it,Italy,99219370B32252618689942,Sardegna,218157,125348,281419,14.76144859832364,32.678799641601216,19.043887628217572,8.48390312493386,8.596085426534174
ADM1,it,Italy,99219370B44203213201117,Calabria,125230,39482,157335,7.920156653363063,32.1103842204889,9.976558604823753,2.5064061203069308,8.586428586967854
ADM1,it,Italy,99219370B47733760860247,Liguria,45122,16353,57015,4.482526515365399,16.5588936633252,5.63601321011372,1.6096720281256212,4.657139580839983
ADM1,it,Italy,99219370B56528751462447,Lombardia,357688,122129,441284,3.511668778572742,13.562867111577932,4.34703661074008,1.2137558967572748,3.824988190355181
ADM1,it,Italy,99219370B60469590067714,Basilicata,44398,14407,56069,8.368090729478466,33.09376865571578,10.58097280408333,2.7044500468153503,8.94817609048166
ADM1,it,Italy,99219370B60693535490994,Friuli Venezia Giulia,44239,12750,53288,3.9154172878305538,16.69996696325818,4.754063235683213,1.1117446513461433,4.972773239610996
ADM1,it,Italy,99219370B64386306746688,Piemonte,192081,58681,236070,4.559115962293899,18.85572861285427,5.598336854583907,1.3965581890809298,5.395244664904962
ADM1,it,Italy,99219370B67137821559980,Abruzzo,82273,25489,104961,6.9585205262164775,27.224013434079804,8.914383927328275,2.205668374229811,7.400276153536823
ADM1,it,Italy,99219370B81109940737626,Lazio,424713,145966,547476,7.384613688630194,27.954618746951855,9.482151184523335,2.5016798914176857,7.480624308745977
ADM1,it,Italy,99219370B81614809873014,Molise,21567,6908,27512,7.579721942558158,29.437570850571408,9.657479319854788,2.4420154337119433,8.091821192974093
ADM1,it,Italy,99219370B82132116769007,Emilia-Romagna,145009,61564,182309,3.4050520265796775,11.295147704639088,4.283176346044298,1.4293069548593902,3.136957359520787
ADM1,it,Italy,99219370B84030371526225,Marche,64636,20922,81344,5.230252127643676,20.5476717465075,6.585763553825927,1.7161192999258164,5.6975184058691735
ADM1,it,Italy,99219370B95991741184188,Campania,444523,140975,566708,8.254855784067438,32.768687751365704,10.49575124384152,2.6195465367264763,8.866289120700841
ADM1,it,Italy,99219370B98549535488848,Trentino-Alto Adige,37337,11717,45948,3.5134563755315567,14.58636030073757,4.3299399698752765,1.0613695725581638,4.183027695244013
ADM1,jo,Jordan,50493656B2426935893758,Irbid,82961,44645,104240,3.708119826341762,9.491071660267744,4.655260637084728,1.999253709739155,2.5356057295579952
ADM1,jo,Jordan,50493656B27735438032580,Tafilah,2400,1079,2980,1.99397715624539,6.286641757471423,2.5079266842988113,0.8920331902375075,1.740690433242427
ADM1,jo,Jordan,50493656B3160310749389,Amman,146611,76382,186347,2.2856102023671725,6.219770404760107,2.889395955342578,1.1630392444788873,1.6884722122527671
ADM1,jo,Jordan,50493656B36985381346529,Ajloun,5655,3105,7136,3.5335897608257656,8.86962261802851,4.480513116332658,1.928339240314122,2.3995773740956947
ADM1,jo,Jordan,50493656B46988092437373,Mafraq,19811,10646,24966,2.195403927642804,6.743458119373311,2.7341816913266777,1.02154339634905,1.89012725976556
ADM1,jo,Jordan,50493656B52924352947519,Madaba,5946,3052,7624,2.770753556995234,7.469050344983782,3.523786731715238,1.4055446901636028,2.0336838785604576
ADM1,jo,Jordan,50493656B58837470410257,Karak,8761,4146,11039,2.195477659033715,6.501727793999019,2.768996035425815,1.0380611135951463,1.792633748274666
ADM1,jo,Jordan,50493656B63168145388236,Aqaba,3368,1290,4138,1.6685221219592183,5.7836184707678,2.083196662159101,0.6706417905216076,1.6330192360404936
ADM1,jo,Jordan,50493656B76701409199002,Jerash,7894,4314,9933,3.2586560942481095,8.230052137186759,4.11701985329653,1.7624632087033587,2.202883163956604
ADM1,jo,Jordan,50493656B7872473931491,Balqa,14206,7615,17767,3.3234314072289015,8.544030571492211,4.19817972956802,1.7817889455367906,2.2916118865255006
ADM1,jo,Jordan,50493656B83015710791662,Ma'an,2738,1158,3445,1.3097657758491743,4.323056855954101,1.6359505675645811,0.5561786761930935,1.22458416104616
ADM1,jo,Jordan,50493656B97541012339241,Zarqa,42694,22499,53635,2.0363083048805866,5.4943165841755075,2.560451802527336,1.047400549828064,1.5051518616697928
ADM1,kh,Cambodia,37992800B18682012537966,Pursat,3290,1510,4138,0.7391771467046727,2.2973062694808704,0.9281771608486848,0.33339910319931315,0.6394933090417394
ADM1,kh,Cambodia,37992800B19862510189861,Koh Kong,1438,541,1815,1.0256986717259695,3.692404139376393,1.2809974941226931,0.39002288920399186,1.0460644177609093
ADM1,kh,Cambodia,37992800B36663332004549,Kep,515,166,638,1.1789558856035087,4.545690542633405,1.4677313218578842,0.3810612193084785,1.345153103983534
ADM1,kh,Cambodia,37992800B42158555562772,Prey Veng,9693,3512,11819,0.7598939772830979,2.8771909014318053,0.9272676148996548,0.2748813524683413,0.8597344732118583
ADM1,kh,Cambodia,37992800B4485162085463,Ratanakiri Province,2072,647,2532,0.8282760496360648,3.424141768094705,1.007739167090499,0.2604656900804967,0.9954211245030716
ADM1,kh,Cambodia,37992800B46036584412355,Kampong Speu,7494,3010,9309,0.7613256053073438,2.654627811304995,0.9464953061105283,0.30527367249934806,0.7458247977169483
ADM1,kh,Cambodia,37992800B4812755629120,Siem Reap,7267,3496,9139,0.6054638046901801,1.7614647947055004,0.7609686373594533,0.2918744095532755,0.48724561041887154
ADM1,kh,Cambodia,37992800B528078583451,Svay Rieng,5782,1822,6852,0.9329359477957188,3.911432577133063,1.1047262080993698,0.29413506676970363,1.2068689126617012
ADM1,kh,Cambodia,37992800B57023840568534,Kandal,10037,3992,12387,0.7115416650682559,2.52849575152074,0.8795487405803603,0.28014546241419974,0.7313175479263542
ADM1,kh,Cambodia,37992800B59838984331544,Kampong Thom,4104,1795,5126,0.5029173359143321,1.6319135516786674,0.626614505107983,0.219990989442676,0.4588359884651802
ADM1,kh,Cambodia,37992800B60639331187871,Bantey Meanchey,9193,4497,11568,0.9740375445025424,2.8083874106425717,1.2262373378772569,0.47366712975956105,0.769949272587038
ADM1,kh,Cambodia,37992800B62393256715912,Kampong Cham,5980,2437,7387,0.5801677461391617,1.9981752043524292,0.7186081554420679,0.2363086824281665,0.5788912760528663
ADM1,kh,Cambodia,37992800B66153290508063,Kampong Chhnang,3666,1587,4568,0.5917544756189645,1.9162862186380292,0.7383629911425519,0.25767949887862523,0.5410207934453996
ADM1,kh,Cambodia,37992800B73119019658513,Oddar Meanchey,2256,1056,2826,0.7143212016461727,2.140282994725911,0.8962429423618565,0.334658046841497,0.5936786634133532
ADM1,kh,Cambodia,37992800B77204168518017,Takeo,9460,3484,11734,0.9043155577098196,3.426003557121296,1.1171534259474163,0.3258566264535262,0.9783108318332208
ADM1,kh,Cambodia,37992800B82444097829687,Kratie,3069,1064,3744,0.637505083011083,2.4679597454242357,0.7805136266889015,0.2230261066997424,0.7200341041439591
ADM1,kh,Cambodia,37992800B82526494497621,Battambang,10257,5036,12947,0.8868059671359018,2.56789636839344,1.118823848177805,0.4282236643797741,0.7063422513770024
ADM1,kh,Cambodia,37992800B83627159640807,Phnom Penh,16867,6767,20897,0.6689185093684265,2.3058123733930813,0.8250521984484086,0.2707997012349257,0.6761083658727463
ADM1,kh,Cambodia,37992800B84760754839946,Mondulkiri,981,276,1168,0.8557727590435543,3.6867929358515537,1.0248273420899692,0.2564879584778273,1.0819840490482024
ADM1,kh,Cambodia,37992800B90014860566901,Tbong Khmum,5924,2132,7251,0.6966651544149524,2.6925655636938064,0.8503107710636026,0.24701369603751083,0.7868963744341764
ADM1,kh,Cambodia,37992800B90729700897308,Stung Treng,969,380,1215,0.5593635330471298,2.018371708887579,0.6904291090668379,0.21441044704071308,0.5810005432597486
ADM1,kh,Cambodia,37992800B94509217911919,Preah Vihear,1288,581,1605,0.45053609851649346,1.3553832681369162,0.5649404935110447,0.2113084172128176,0.37552613921931743
ADM1,kh,Cambodia,37992800B97964954759505,Preah Sihanouk,2982,972,3669,1.149697842798856,4.471784605214735,1.4248360788974987,0.3938458129838999,1.2708305619802498
ADM1,kh,Cambodia,37992800B9891185734672,Pailin,983,472,1243,1.0689225148050503,3.118620675184301,1.3523514874116702,0.5053947705468516,0.8724067398782509
ADM1,kh,Cambodia,37992800B99989691305421,Kampot,7161,2481,8843,1.0476090961732671,4.021257672977812,1.296467036414629,0.36712149132622274,1.1325328714999463
ADM1,kr,South Korea,68945753B1407914963537,Busan,24740,12784,31072,1.1682141968669777,3.206582998804384,1.466628722879369,0.603903435009043,0.8584040967834978
ADM1,kr,South Korea,68945753B20472040824940,North Chungcheong,24918,10579,31206,1.40519767859969,4.643664923726446,1.7611861713352543,0.5932433095154788,1.311949704806405
ADM1,kr,South Korea,68945753B2157554864141,South Chungcheong,27051,11406,33783,1.2715794225595012,4.206398767843932,1.583637713183888,0.5395688482059654,1.1977088653069186
ADM1,kr,South Korea,68945753B2247052894248,South Jeolla,28999,12105,35760,1.0954403512120574,3.735691972530516,1.3588671242852288,0.4517930382803222,1.0626169865445902
ADM1,kr,South Korea,68945753B25388893741723,South Gyeongsang,40461,20450,50917,1.1518213088309324,3.264309219203337,1.447890415382143,0.5673858752324313,0.9055001211169464
ADM1,kr,South Korea,68945753B38173238744386,Seoul,140031,45504,168920,1.7097675261576666,6.901640428586049,2.070873680643556,0.5585300581116981,2.090083575441288
ADM1,kr,South Korea,68945753B44990896995036,Daegu,25886,12570,32674,1.2628545673657414,3.675072400475168,1.5861892101431618,0.6060794810800867,1.012868768426426
ADM1,kr,South Korea,68945753B45360083108057,Daejeon,17485,8159,21712,1.2307368673322563,3.7003886612168175,1.539119097424139,0.5738192356668762,1.042315321160221
ADM1,kr,South Korea,68945753B45726471085173,Gwangju,3120,1336,3884,1.1091760449531451,3.643005430156653,1.391299573316321,0.47511458323908967,1.0244675525740097
ADM1,kr,South Korea,68945753B61237429464526,North Jeolla,19755,9329,24903,1.1232895457634169,3.4208765670125536,1.4096868024880296,0.5206868055616748,0.9447344916276118
ADM1,kr,South Korea,68945753B74988065061912,North Gyeongsang,40121,18433,50662,1.390769860801658,4.4562937744883415,1.7490775286944116,0.6094986831246675,1.235516857136836
ADM1,kr,South Korea,68945753B77396685455552,Gyeonggi,247763,83157,301029,1.7285716682650245,6.931953237638223,2.093341963515225,0.5687331282377388,2.1043153918714936
ADM1,kr,South Korea,68945753B8035103366523,Gangwon,29746,9321,35621,1.936902157891724,8.03708663030145,2.348359129285084,0.607540290296274,2.3632129272095574
ADM1,kr,South Korea,68945753B92596633497518,Ulsan,11012,5376,13763,1.247704229341581,3.5290339330436256,1.5717596997074712,0.615887945382186,0.9682179667832572
ADM1,kr,South Korea,68945753B95618204456358,Sejong,3193,1458,4031,1.2629225422156245,3.920567460639462,1.5839828674316994,0.5728832310777017,1.0874505983971638
ADM1,kr,South Korea,68945753B96422166569217,Jeju,6208,2011,7502,1.1547285925737754,4.848975428404495,1.386638015881316,0.36583059956561703,1.41728796638805
ADM1,kr,South Korea,68945753B97546748904456,Incheon,39676,12579,48135,1.6892389577111944,6.776288281279676,2.02206100976241,0.5323551183750779,2.18719397215502
ADM1,lk,Sri Lanka,99731895B42723813444404,Northern Province,65767,22991,83601,6.223808922270419,22.55166223291875,7.988649277242358,2.2529157453149,6.101327421687898
ADM1,lk,Sri Lanka,99731895B45048867975368,Sabaragamuwa Province,141419,59131,182381,6.359815297025296,20.773266609553737,8.205691759675535,2.619697198520588,5.640299841414893
ADM1,lk,Sri Lanka,99731895B45659454926024,North Western Province,170523,79704,220592,6.238243543439134,18.254667998571406,8.059352944571259,2.8772936097634907,4.917759781631203
ADM1,lk,Sri Lanka,99731895B59592770013924,North Central Province,100388,42305,129475,6.328110789951829,20.579850100524617,8.160112944154374,2.6189168440025923,5.557042462028107
ADM1,lk,Sri Lanka,99731895B60066668330852,Southern Province,150843,54505,192854,6.379793477323404,23.479517209007547,8.12518438506101,2.285814082708316,6.41912333720738
ADM1,lk,Sri Lanka,99731895B65779113849791,Central Province,176743,78555,228987,6.29844142617123,19.202462263141,8.155687130043242,2.7722903643954817,5.201052189047756
ADM1,lk,Sri Lanka,99731895B79989051536871,Uva Province,101511,39622,131028,6.3498708829180135,22.0384258165244,8.170722760683756,2.4183958899127167,5.977072320305426
ADM1,lk,Sri Lanka,99731895B91280297462699,Eastern Province,98496,36351,127757,6.379290424564828,22.280714937842376,8.272016037011776,2.3909203502859384,6.050488954929084
ADM1,lk,Sri Lanka,99731895B9410025734023,Western Province,369203,155658,475578,6.333162864562817,20.41952138221757,8.16736181086844,2.638733793059762,5.541036524294182
ADM1,mm,Myanmar [Burma],20573499B1458839332888,Magway,158504,47544,192581,4.135994549300363,17.65677693817682,5.050245406788609,1.2518566837159464,4.919195836897026
ADM1,mm,Myanmar [Burma],20573499B15165985199411,Ayeyarwady,479551,209505,620927,7.935530182682566,25.18327824971258,10.274500760309047,3.362458591777845,6.7596751192136635
ADM1,mm,Myanmar [Burma],20573499B16100987477283,Rakhine,143206,41627,177251,5.017020597098997,21.06928468684845,6.226673134470259,1.5020082424388594,5.819082607526708
ADM1,mm,Myanmar [Burma],20573499B18118741445109,Mandalay,283245,77226,343434,3.6687598908436625,16.242985443477707,4.447426816652166,1.017775573849196,4.6073865057127525
ADM1,mm,Myanmar [Burma],20573499B20548359333017,Tanitharyi,39670,12333,49236,3.312822669571513,13.6304371074372,4.096165691650777,1.0198769728939696,3.835721046857619
ADM1,mm,Myanmar [Burma],20573499B20800805413929,Kayah,17846,5655,21943,5.366407759818558,21.382875570522273,6.692726484567916,1.7648745364475686,5.895718911280126
ADM1,mm,Myanmar [Burma],20573499B36065112188902,Kayin,74938,31439,94911,4.916788944726263,16.848453865565897,6.234035895525681,1.9740884031772457,4.594987132629908
ADM1,mm,Myanmar [Burma],20573499B45778955460535,Bago,331207,140073,423717,6.606762144621525,21.82235687757032,8.459532116054756,2.726178845835265,5.881105103826333
ADM1,mm,Myanmar [Burma],20573499B468250886045,Shan,269762,67563,328418,3.964351888391174,18.1341525065908,4.840563988216776,0.9882508168874894,5.109344946400269
ADM1,mm,Myanmar [Burma],20573499B49598787190205,Mon,92742,39539,118413,5.310341219699505,17.260858427337535,6.763068563471925,2.246401356158932,4.694383858663547
ADM1,mm,Myanmar [Burma],20573499B62482962108471,Kachin,70943,21579,87980,3.932165961353295,16.21011632853757,4.867829991582282,1.209779996998856,4.566225592853376
ADM1,mm,Myanmar [Burma],20573499B70924688451582,Saigang,120467,35838,144617,2.363590468777788,9.210240813377558,2.8950450906187704,0.8218791961332204,2.6590563130358285
ADM1,mm,Myanmar [Burma],20573499B78215385504364,Yangon,655622,347331,837461,7.571707380671349,19.889412792918097,9.735820896562064,3.8768786358381337,5.305586804122601
ADM1,mm,Myanmar [Burma],20573499B86069691961255,Chin,10998,3323,13337,2.202760659925083,9.430073041508958,2.651479776523397,0.6636884293860164,2.7507157521051897
ADM1,mt,Malta,83640313B11181219286938,Saint Lucia's,6288,2920,8023,4.062280025438269,12.830913123914227,5.201930643666696,1.8821554826512303,3.3827788459611563
ADM1,mt,Malta,83640313B12250112405510,Qrendi,3976,1815,5215,4.08668966783926,12.426097090241864,5.34064457685985,1.8747854122718732,3.3694751087412205
ADM1,mt,Malta,83640313B14127747085497,Zabbar,4349,2034,5432,4.09601428560151,12.46534616559438,5.165958936159154,1.8824612966210932,3.485081334217603
ADM1,mt,Malta,83640313B1486371521344,Saint Paul's Bay,949,452,1217,4.073305851531102,12.08475970838729,5.220078539435217,1.939612570505795,3.27956537146272
ADM1,mt,Malta,83640313B15373422559805,Valletta,NA,NA,NA,NA,NA,NA,NA,NA
ADM1,mt,Malta,83640313B16840869609301,Mqabba,3976,1815,5215,4.08668966783926,12.426097090241864,5.34064457685985,1.8747854122718732,3.3694751087412205
ADM1,mt,Malta,83640313B17280193680156,Rabat Malta,5890,2697,7412,4.090689396888392,12.568200994847905,5.200308861495723,1.88282642837533,3.4257668540524904
ADM1,mt,Malta,83640313B17288362293725,Marsa,2854,1295,3762,4.164008143020148,13.25634538334759,5.489315447190927,1.889910577824752,3.440744864486046
ADM1,mt,Malta,83640313B18757815689283,Zebbug Gozo,1179,539,1477,4.275858768236313,13.670698897871286,5.390815186203058,1.9586682980403372,3.5137783389511954
ADM1,mt,Malta,83640313B22048692725877,Munxar,1179,539,1477,4.275858768236313,13.670698897871286,5.390815186203058,1.9586682980403372,3.5137783389511954
ADM1,mt,Malta,83640313B23201697247998,Ghaxaq,3434,1625,4261,3.9605519078563898,12.405480864480868,4.914545840142465,1.8744003874777089,3.3248128274362667
ADM1,mt,Malta,83640313B25798986971232,Santa Venera,7670,3444,9928,4.098713165495635,12.584566683507171,5.326490794864917,1.8448410262776669,3.380183176966094
ADM1,mt,Malta,83640313B2739064872992,Hamrun,7670,3444,9928,4.098713165495635,12.584566683507171,5.326490794864917,1.8448410262776669,3.380183176966094
ADM1,mt,Malta,83640313B28768269315745,Marsaskala,915,409,1171,4.23147666334663,12.525211466707889,5.417372032175843,1.8905222057644775,3.645349840998939
ADM1,mt,Malta,83640313B29094390161534,Isla,3434,1625,4261,3.9605519078563898,12.405480864480868,4.914545840142465,1.8744003874777089,3.3248128274362667
ADM1,mt,Malta,83640313B29713161159535,Zebbug Malta,1122,520,1453,4.009371192658373,11.595848797136137,5.191973706528771,1.8596602467189944,3.298205352996395
ADM1,mt,Malta,83640313B31619509314553,Rabat Gozo,1179,539,1477,4.275858768236313,13.670698897871286,5.390815186203058,1.9586682980403372,3.5137783389511954
ADM1,mt,Malta,83640313B31970331470893,Swieqi,4816,2149,6166,4.033418187971122,11.912787983666751,5.163666142538906,1.799771474730582,3.3196214894461424
ADM1,mt,Malta,83640313B32467663616269,Pieta,7670,3444,9928,4.098713165495635,12.584566683507171,5.326490794864917,1.8448410262776669,3.380183176966094
ADM1,mt,Malta,83640313B32960866536542,Gharb,260,120,331,4.260843951006436,13.13136779339752,5.430601411973017,1.9607139868632104,3.3602979361794447
ADM1,mt,Malta,83640313B33258415860822,Balzan,7810,3502,9858,4.091420682255333,12.660503369738104,5.140528704182643,1.837938843603303,3.5081543222130813
ADM1,mt,Malta,83640313B33471081298860,Mdina,590,263,751,4.010263558102442,12.309422253451569,5.106710200003371,1.7868152169606948,3.305373774483748
ADM1,mt,Malta,83640313B35238084599635,Lija,2994,1353,3692,4.149423176539544,13.408218755809456,5.117391265826378,1.876106212476024,3.69668715498002
ADM1,mt,Malta,83640313B35452323217444,Luqa,2854,1295,3762,4.164008143020148,13.25634538334759,5.489315447190927,1.889910577824752,3.440744864486046
ADM1,mt,Malta,83640313B37728195660378,Siggiewi,4566,2078,5966,4.061214297926988,12.387205477978432,5.2626664512410235,1.8454620138348137,3.3481079973220633
ADM1,mt,Malta,83640313B41717692824168,Saint Julian's,4816,2149,6166,4.033418187971122,11.912787983666751,5.163666142538906,1.799771474730582,3.3196214894461424
ADM1,mt,Malta,83640313B4203543494549,Dingli,590,263,751,4.010263558102442,12.309422253451569,5.106710200003371,1.7868152169606948,3.305373774483748
ADM1,mt,Malta,83640313B45445797793834,Paola,6288,2920,8023,4.062280025438269,12.830913123914227,5.201930643666696,1.8821554826512303,3.3827788459611563
ADM1,mt,Malta,83640313B4607805666794,Attard,10471,4737,13279,4.055156393360517,12.26220749969024,5.159963970866529,1.8523931442784185,3.379890628673805
ADM1,mt,Malta,83640313B47459089411536,Gudja,6288,2920,8023,4.062280025438269,12.830913123914227,5.201930643666696,1.8821554826512303,3.3827788459611563
ADM1,mt,Malta,83640313B47489584808993,Qormi,8792,3964,11381,4.068932507883214,12.254994054716828,5.281651765419535,1.849780766424776,3.3528572356428614
ADM1,mt,Malta,83640313B479640692107,Birgu,3434,1625,4261,3.9605519078563898,12.405480864480868,4.914545840142465,1.8744003874777089,3.3248128274362667
ADM1,mt,Malta,83640313B49786984721924,Gharghur,7810,3502,9858,4.091420682255333,12.660503369738104,5.140528704182643,1.837938843603303,3.5081543222130813
ADM1,mt,Malta,83640313B50368957268821,Tarxien,6288,2920,8023,4.062280025438269,12.830913123914227,5.201930643666696,1.8821554826512303,3.3827788459611563
ADM1,mt,Malta,83640313B50568226236265,Floriana,11104,5069,14189,4.05265941294922,12.524871410498404,5.189175809957433,1.854694146677681,3.361726393789485
ADM1,mt,Malta,83640313B51781637888090,Safi,6288,2920,8023,4.062280025438269,12.830913123914227,5.201930643666696,1.8821554826512303,3.3827788459611563
ADM1,mt,Malta,83640313B52457701676040,Mtarfa,1539,715,1968,4.041784704816772,12.197090980919429,5.163394369719294,1.8632138937332448,3.292469572973234
ADM1,mt,Malta,83640313B52572468836184,Pembroke,4816,2149,6166,4.033418187971122,11.912787983666751,5.163666142538906,1.799771474730582,3.3196214894461424
ADM1,mt,Malta,83640313B57762481818898,Mgarr,235,109,299,4.211083205610502,13.442755459455068,5.365390595684882,1.9519378952151416,3.5490026163395716
ADM1,mt,Malta,83640313B58119709139549,Naxxar,2994,1353,3692,4.149423176539544,13.408218755809456,5.117391265826378,1.876106212476024,3.69668715498002
ADM1,mt,Malta,83640313B62892532222526,Msida,7670,3444,9928,4.098713165495635,12.584566683507171,5.326490794864917,1.8448410262776669,3.380183176966094
ADM1,mt,Malta,83640313B65239971462234,Fgura,3434,1625,4261,3.9605519078563898,12.405480864480868,4.914545840142465,1.8744003874777089,3.3248128274362667
ADM1,mt,Malta,83640313B65871099758360,Saint Lawerence,260,120,331,4.260843951006436,13.13136779339752,5.430601411973017,1.9607139868632104,3.3602979361794447
ADM1,mt,Malta,83640313B66868620268294,Ghasri,1179,539,1477,4.275858768236313,13.670698897871286,5.390815186203058,1.9586682980403372,3.5137783389511954
ADM1,mt,Malta,83640313B67404642525437,Birkirkara,10664,4797,13620,4.115616502510272,12.859117374274598,5.256790951852071,1.8552627550104528,3.485684502970736
